scenario_type,sender,subject,body,organization,is_phishing,timestamp
government,service_1300@tax-portal.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 8069 руб. Оплатите в течение 5 дней...,ФНС России,True,2024-11-28 12:47:30.293438
online_shop,service_4968@market-delivery.ru,Важное уведомление от AliExpress,Ваш заказ #114132 из AliExpress готов к выдаче...,AliExpress,True,2024-11-01 12:47:30.293447
online_shop,service_7885@market-delivery.ru,Важное уведомление от Ozon,Получите скидку 53% в Ozon прямо сейчас!,Ozon,True,2024-11-19 12:47:30.293456
online_shop,service_2222@delivery-express.ru,Важное уведомление от Ozon,Получите скидку 78% в Ozon прямо сейчас!,Ozon,True,2024-11-24 12:47:30.293466
government,service_7114@mvd-notice.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 9493 руб...,Госуслуги,True,2024-11-04 12:47:30.293475
bank,service_5587@bank-online.ru,Важное уведомление от Сбербанк,Служба безопасности Сбербанк: обнаружена попытка входа из Санкт-Петербург...,Сбербанк,True,2024-11-19 12:47:30.293484
online_shop,service_1458@online-shop.ru,Важное уведомление от Яндекс.Маркет,Получите скидку 71% в Яндекс.Маркет прямо сейчас!,Яндекс.Маркет,True,2024-11-10 12:47:30.293493
social_media,service_1229@telegram-verify.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-14 12:47:30.293501
bank,service_3163@security-bank.ru,Важное уведомление от Тинькофф,Служба безопасности Тинькофф: обнаружена попытка входа из Санкт-Петербург...,Тинькофф,True,2024-11-11 12:47:30.293510
online_shop,service_9104@online-shop.ru,Важное уведомление от AliExpress,Ваш заказ #385049 из AliExpress готов к выдаче...,AliExpress,True,2024-11-27 12:47:30.293519
social_media,service_3194@telegram-verify.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-10-31 12:47:30.293530
social_media,service_9226@vk-security.ru,Важное уведомление от ВКонтакте,Ваш аккаунт ВКонтакте был временно заблокирован...,ВКонтакте,True,2024-11-18 12:47:30.293538
online_shop,service_1410@delivery-express.ru,Важное уведомление от Wildberries,Получите скидку 57% в Wildberries прямо сейчас!,Wildberries,True,2024-11-20 12:47:30.293548
government,service_3746@gov-services.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 8932 руб...,ФНС России,True,2024-11-09 12:47:30.293556
bank,service_4664@secure-banking.ru,Важное уведомление от Тинькофф,"Уважаемый клиент Тинькофф, Ваша карта временно заблокирована...",Тинькофф,True,2024-11-01 12:47:30.293565
government,service_8794@gov-services.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 9213 руб. Оплатите в течение 6 дней...,ФНС России,True,2024-11-12 12:47:30.293574
government,service_6565@mvd-notice.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 4226 руб...,МВД России,True,2024-11-24 12:47:30.293583
government,service_8413@mvd-notice.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 2180 руб. Оплатите в течение 8 дней...,Госуслуги,True,2024-11-11 12:47:30.293593
online_shop,service_1436@delivery-express.ru,Важное уведомление от AliExpress,Получите скидку 61% в AliExpress прямо сейчас!,AliExpress,True,2024-11-13 12:47:30.293602
government,service_7699@gov-services.ru,Важное уведомление от МВД России,Уведомление о штрафе: 5884 руб. Оплатите в течение 8 дней...,МВД России,True,2024-11-11 12:47:30.293611
social_media,service_8049@ok-account.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-20 12:47:30.293619
